cod_cor,denumire_ocupatie,denumire_clean,matched_job,match_score,total_skill,essential,optional,knowledge,skill_com,predicted_score,risk_level
721114,turnător modelier,turnator modelier,turnator modelier,100.0,27,9,18,7,20,53.94029194912642,medium
252912,inginer de securitate sisteme înglobate,inginer de securitate sisteme inglobate,inginer de securitate sisteme inglobate,100.0,41,31,10,15,25,53.9213249744238,medium
215222,inginer sisteme de securitate,inginer sisteme de securitate,inginer de securitate sisteme inglobate,95.0,41,31,10,15,25,53.9213249744238,medium
343204,decorator vitrine,decorator vitrine,lucrator curatenie vitrine si geamuri,85.5,35,17,18,4,31,53.879135225869526,medium
263411,psiholog,psiholog,asistent psiholog clinician,90.0,52,22,30,17,35,53.8787565201347,medium
231004,preparator învățământul universitar,preparator invatamantul universitar,preparator invatamantul superior,86.56716417910448,30,11,19,5,25,53.86979841327573,medium
816051,preparator coniac,preparator coniac,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
812214,preparator email,preparator email,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816039,preparator halva,preparator halva,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816028,preparator înghețată,preparator inghetata,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
621013,preparator mangal,preparator mangal,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816023,preparator muștar,preparator mustar,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816030,preparator napolitane,preparator napolitane,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
817234,preparator PPF,preparator ppf,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
813142,preparator ser vaccin,preparator ser vaccin,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816053,preparator șampanie,preparator sampanie,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
816052,preparator vermut,preparator vermut,preparator invatamantul superior,85.5,30,11,19,5,25,53.86979841327573,medium
226903,medic legist,medic legist,medic legist,100.0,26,9,17,7,19,53.84703408091129,medium
111421,președinte asociație patronală,presedinte asociatie patronala,presedinte instanta,85.5,26,9,17,7,19,53.84703408091129,medium
143106,președinte federație sportivă,presedinte federatie sportiva,presedinte instanta,85.5,26,9,17,7,19,53.84703408091129,medium
111116,președinte tribunal,presedinte tribunal,presedinte instanta,73.6842105263158,26,9,17,7,19,53.84703408091129,medium
241227,manager relații cu clienții băncii/ societate de leasing,manager relatii cu clientii bancii/ societate de leasing,manager relatii cu clientii,90.0,60,28,32,13,47,53.81769590167631,medium
821205,confecționer plăci pentru acumulatori,confectioner placi pentru acumulatori,asamblor acumulatori,85.5,50,23,27,14,36,53.8161364818454,medium
821206,preparator leșie pentru acumulatori,preparator lesie pentru acumulatori,asamblor acumulatori,85.5,50,23,27,14,36,53.8161364818454,medium
516202,însoțitor,insotitor,insotitor spa,95.0,40,21,19,5,35,53.78603245623083,medium
511207,însoțitor pasageri în transportul rutier,insotitor pasageri in transportul rutier,insotitor spa,86.4,40,21,19,5,35,53.78603245623083,medium
511313,însoțitor grup turistic,insotitor grup turistic,insotitor spa,85.5,40,21,19,5,35,53.78603245623083,medium
313402,rafinor,rafinor,responsabil schimb de tura rafinarie,77.14285714285715,22,15,7,3,19,53.73912260844038,medium
226502,dietetician,dietetician,dietetician,100.0,103,81,22,41,62,53.73421171342707,medium
512003,bucătar specialist/ vegetarian/ dietetician,bucatar specialist/ vegetarian/ dietetician,dietetician,90.0,103,81,22,41,62,53.73421171342707,medium
226503,nutriționist și dietetician,nutritionist si dietetician,dietetician,90.0,103,81,22,41,62,53.73421171342707,medium
262202,bibliotecar (studii superioare),bibliotecar (studii superioare),asistent bibliotecar,85.5,32,13,19,4,28,53.734151772687405,medium
812103,oțelar,otelar,asistent bibliotecar,75.00000000000001,32,13,19,4,28,53.734151772687405,medium
741105,montator instalații solare,montator instalatii solare,montator instalatii baie,88.0,49,23,26,9,40,53.71849777166677,medium
532101,băieș,baies,montator instalatii baie,80.0,49,23,26,9,40,53.71849777166677,medium
816049,distilator rachiuri naturale,distilator rachiuri naturale,inginer retele de distributie gaze naturale,85.5,33,21,12,13,20,53.704229190654075,medium
742205,electromecanic rețele linii,electromecanic retele linii,inginer retele de distributie gaze naturale,85.5,33,21,12,13,20,53.704229190654075,medium
811305,operator extracție gaze,operator extractie gaze,inginer retele de distributie gaze naturale,85.5,33,21,12,13,20,53.704229190654075,medium
333905,manager sportiv,manager sportiv,manager sportiv,100.0,32,21,11,2,30,53.68352177634089,medium
226201,farmacist,farmacist,farmacist,100.0,86,65,21,28,58,53.65601726494663,medium
226203,farmacist de specialitate,farmacist de specialitate,farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
226205,farmacist primar,farmacist primar,farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
226202,farmacist rezident,farmacist rezident,farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
134205,"farmacist șef secție, laborator","farmacist sef sectie, laborator",farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
112009,medic (farmacist) director,medic (farmacist) director,farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
112010,medic (farmacist) director adjunct,medic (farmacist) director adjunct,farmacist,90.0,86,65,21,28,58,53.65601726494663,medium
134206,farmacist-șef,farmacist-sef,farmacist,81.81818181818181,86,65,21,28,58,53.65601726494663,medium
315408,navigator dirijare zbor,navigator dirijare zbor,instructor de zbor/instructoare de zbor,85.5,42,19,23,7,35,53.65482384114446,medium
432319,revizor tehnic vagoane,revizor tehnic vagoane,revizor tehnic vagoane,100.0,23,18,5,5,18,53.652195892404556,medium
831207,revizor ace,revizor ace,revizor tehnic vagoane,85.5,23,18,5,5,18,53.652195892404556,medium
261914,revizor jurist,revizor jurist,revizor tehnic vagoane,85.5,23,18,5,5,18,53.652195892404556,medium
215208,revizor siguranța circulației feroviare,revizor siguranta circulatiei feroviare,revizor tehnic vagoane,85.5,23,18,5,5,18,53.652195892404556,medium
335102,revizor vamal,revizor vamal,revizor tehnic vagoane,85.5,23,18,5,5,18,53.652195892404556,medium
235301,profesor de limbi străine,profesor de limbi straine,profesor de limbi straine,100.0,53,26,27,10,43,53.642620295703715,medium
514102,frizer,frizer,frizer/frizerita,90.0,34,16,18,3,31,53.61996330386742,medium
413206,operator mașină de calculat,operator masina de calculat,operator masina de calcat rufe,87.71929824561404,22,11,11,3,19,53.595568373041395,medium
821106,operator fabricație flux,operator fabricatie flux,inginer fabricatie inteligenta in domeniul microelectronicii/inginera fabricatie inteligenta in domeniul microelectronicii,85.5,88,61,27,39,49,53.59441472430521,medium
214136,programator fabricație/ lansator fabricație,programator fabricatie/ lansator fabricatie,inginer fabricatie inteligenta in domeniul microelectronicii/inginera fabricatie inteligenta in domeniul microelectronicii,85.5,88,61,27,39,49,53.59441472430521,medium
121915,șef linie fabricație,sef linie fabricatie,inginer fabricatie inteligenta in domeniul microelectronicii/inginera fabricatie inteligenta in domeniul microelectronicii,85.5,88,61,27,39,49,53.59441472430521,medium
241249,inspector coordonator daune,inspector coordonator daune,coordonator audit,85.5,37,18,19,13,24,53.58934857089138,medium
132437,șef electrician maritim,sef electrician maritim,electrician cladiri/electriciana cladiri,85.5,48,18,30,9,39,53.577062625544926,medium
223007,inforenergetician radiestezist,inforenergetician radiestezist,tehnician anestezist,73.84615384615384,58,37,21,22,36,53.57530576866695,medium
265444,producător teren (studii medii),producator teren (studii medii),producator de podcasturi/producatoare de podcasturi,85.5,37,22,15,12,25,53.572524539820066,medium
263412,psihopedagog,psihopedagog,profesor psihopedagog specializat in limbaj mimico-gestual,90.0,36,19,17,15,21,53.54773914382784,medium
121202,șef birou pensii,sef birou pensii,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
121203,șef birou șomaj,sef birou somaj,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
132111,șef birou tehnic,sef birou tehnic,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
112030,șef cancelarie,sef cancelarie,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
121204,șef oficiu șomaj,sef oficiu somaj,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
131201,șef păstrăvărie,sef pastravarie,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
141201,șef restaurant,sef restaurant,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
142006,șef stație PECO,sef statie peco,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
215315,șef studio RTV,sef studio rtv,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
133039,telefonist- șef,telefonist- sef,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
133040,telegrafist- șef,telegrafist- sef,bucatar sef la domiciliu,85.5,50,24,26,6,44,53.510689250356464,medium
112024,director tehnic,director tehnic,editor tehnic,85.71428571428572,46,24,22,16,30,53.50449966434302,medium
214951,expert tehnic extrajudiciar,expert tehnic extrajudiciar,editor tehnic,85.5,46,24,22,16,30,53.50449966434302,medium
514203,pedichiurist,pedichiurist,pedichiurist/pedichiurista,90.0,38,18,20,6,32,53.504374405995065,medium
211109,asistent de cercetare în astronomie,asistent de cercetare in astronomie,astronom,90.0,65,41,24,18,47,53.50110681374567,medium
211108,cercetător în astronomie,cercetator in astronomie,astronom,90.0,65,41,24,18,47,53.50110681374567,medium
213213,subinginer agronom,subinginer agronom,astronom,72.0,65,41,24,18,47,53.50110681374567,medium
265903,magician,magician,informatician/informaticiana,78.75,90,45,45,34,56,53.4883615781927,medium
815415,operator decator,operator decator,operator excavator,88.23529411764706,38,18,20,5,33,53.47115857816911,medium
711902,pavator,pavator,operator excavator,83.07692307692308,38,18,20,5,33,53.47115857816911,medium
134920,director departament securitate,director departament securitate,director departament universitate,87.5,41,22,19,10,31,53.462782067639374,medium
242104,responsabil proces,responsabil proces,responsabil de proces,95.0,25,17,8,6,19,53.45130912239606,medium
751105,operator abatorizare păsări,operator abatorizare pasari,crescator de pasari de curte specializat in determinarea sexului la pui,85.5,27,8,19,10,17,53.441140030116706,medium
812127,laminator sârmă,laminator sarma,operator masina de impletit sarma/operatoare masina de impletit sarma,85.5,37,16,21,12,25,53.43881647595121,medium
722319,pregătitor sârmă,pregatitor sarma,operator masina de impletit sarma/operatoare masina de impletit sarma,85.5,37,16,21,12,25,53.43881647595121,medium
331402,statistician,statistician,asistent statistician,90.0,38,15,23,11,26,53.4231683156054,medium
331401,referent statistician,referent statistician,asistent statistician,76.19047619047619,38,15,23,11,26,53.4231683156054,medium
341110,grefier statistician,grefier statistician,asistent statistician,73.17073170731707,38,15,23,11,26,53.4231683156054,medium
712602,"instalator apă, canal","instalator apa, canal",instalator de fibra optica/instalatoare de fibra optica,85.5,25,17,8,10,15,53.42011981472536,medium
712603,instalator frigotehnist,instalator frigotehnist,instalator de fibra optica/instalatoare de fibra optica,85.5,25,17,8,10,15,53.42011981472536,medium
742215,jonctor fibră optică,jonctor fibra optica,instalator de fibra optica/instalatoare de fibra optica,85.5,25,17,8,10,15,53.42011981472536,medium
213218,proiectant inginer în silvicultură,proiectant inginer in silvicultura,inginer sef silvicultura,86.36363636363636,43,20,23,13,30,53.417622718804246,medium
817104,albitor pastă hârtie,albitor pasta hartie,clasificator pasta de hartie/clasificatoare pasta de hartie,85.5,43,28,15,6,37,53.41557337566513,medium
731802,confecționer articole hârtie,confectioner articole hartie,clasificator pasta de hartie/clasificatoare pasta de hartie,85.5,43,28,15,6,37,53.41557337566513,medium
817103,"fierbător-spălător celuloză, hârtie","fierbator-spalator celuloza, hartie",clasificator pasta de hartie/clasificatoare pasta de hartie,85.5,43,28,15,6,37,53.41557337566513,medium
813207,pregătitor hârtie fotosensibilă,pregatitor hartie fotosensibila,clasificator pasta de hartie/clasificatoare pasta de hartie,85.5,43,28,15,6,37,53.41557337566513,medium
752304,confecționer articole speciale din lemn,confectioner articole speciale din lemn,artist efecte speciale,85.5,35,18,17,18,17,53.41543471610277,medium
811308,operator măsurători speciale sonde,operator masuratori speciale sonde,artist efecte speciale,85.5,35,18,17,18,17,53.41543471610277,medium
752204,marangoz-călăfătuitor,marangoz-calafatuitor,marangoz calafatuitor,95.23809523809523,22,10,12,3,19,53.406282161766704,medium
432204,programator producție,programator productie,programator productie asamblare masini/programatoare productie asamblare masini,90.0,32,11,21,2,30,53.3752351083073,medium
732110,copist formare tipar plan,copist formare tipar plan,operator la masina de formare prin suflare/operatoare la masina de formare prin suflare,85.5,33,13,20,6,27,53.354312970702004,medium
333309,instructor/ preparator formare,instructor/ preparator formare,operator la masina de formare prin suflare/operatoare la masina de formare prin suflare,85.5,33,13,20,6,27,53.354312970702004,medium
133032,șef serviciu informare zbor,sef serviciu informare zbor,lucrator serviciu pentru situatii de urgenta,85.5,33,13,20,6,27,53.354312970702004,medium
132218,șef serviciu termochimic,sef serviciu termochimic,lucrator serviciu pentru situatii de urgenta,85.5,33,13,20,6,27,53.354312970702004,medium
962905,aprod,aprod,aprod,100.0,28,10,18,5,23,53.344696521934566,medium
814207,operator la confecționarea discurilor fonografice,operator la confectionarea discurilor fonografice,operator la confectionarea discurilor fonografice/operatoare la confectionarea discurilor fonografice,90.0,29,11,18,5,24,53.33937955031986,medium
932907,lucrător sortator deșeuri reciclabile,lucrator sortator deseuri reciclabile,lucrator sortator deseuri reciclabile,100.0,34,12,22,7,27,53.307052119176326,medium
241105,auditor intern,auditor intern,auditor calitate call center,85.5,40,18,22,15,25,53.29466700788512,medium
132112,șef birou calitate,sef birou calitate,auditor calitate call center,85.5,40,18,22,15,25,53.29466700788512,medium
262114,curator,curator,curator de expozitie de arta,90.0,38,31,7,9,29,53.2411588487604,medium
514202,manichiurist,manichiurist,manichiurist/manichiurista,90.0,35,16,19,5,30,53.23967076620877,medium
541413,agent de securitate competiții sportive,agent de securitate competitii sportive,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
241229,analist bancar/ societate de leasing,analist bancar/ societate de leasing,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
216602,animator film de animație (studii medii),animator film de animatie (studii medii),administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
722403,ascuțitor-călitor garnituri de carde,ascutitor-calitor garnituri de carde,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213241,asistent de cercetare în agricultură,asistent de cercetare in agricultura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
216110,asistent de cercetare în arhitectură,asistent de cercetare in arhitectura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213141,asistent de cercetare în biologie chimie,asistent de cercetare in biologie chimie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215237,asistent de cercetare în calculatoare,asistent de cercetare in calculatoare,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211311,asistent de cercetare în chimie fizică,asistent de cercetare in chimie fizica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215228,asistent de cercetare în comunicații,asistent de cercetare in comunicatii,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215126,asistent de cercetare în electrofizică,asistent de cercetare in electrofizica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215132,asistent de cercetare în electromecanică,asistent de cercetare in electromecanica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215123,asistent de cercetare în electrotehnică,asistent de cercetare in electrotehnica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
241302,asistent de cercetare în finanțe-bănci,asistent de cercetare in finante-banci,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211105,asistent de cercetare în fizică-chimie,asistent de cercetare in fizica-chimie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213247,asistent de cercetare în horticultură,asistent de cercetare in horticultura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214918,asistent de cercetare în informatică,asistent de cercetare in informatica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
264313,asistent de cercetare în lingvistică,asistent de cercetare in lingvistica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214465,asistent de cercetare în mecanică fină,asistent de cercetare in mecanica fina,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211210,asistent de cercetare în meteorologie,asistent de cercetare in meteorologie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213253,asistent de cercetare în silvicultură,asistent de cercetare in silvicultura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215135,asistent de cercetare roboți industriali,asistent de cercetare roboti industriali,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
325102,asistent de profilaxie stomatologică,asistent de profilaxie stomatologica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
835007,conducător de șalupă maritimă/ fluvială,conducator de salupa maritima/ fluviala,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
821219,confecționer lămpi cu vapori de mercur,confectioner lampi cu vapori de mercur,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
821220,confecționer lămpi cu vapori de sodiu,confectioner lampi cu vapori de sodiu,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
612204,crescător de păsări pentru ouă de consum,crescator de pasari pentru oua de consum,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
612203,crescător de păsări pentru reproducție,crescator de pasari pentru reproductie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
112026,director incubator tehnologic de afaceri,director incubator tehnologic de afaceri,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
818141,discuitor de produse ceramice la mașini,discuitor de produse ceramice la masini,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
741307,electrician de întreținere și reparații,electrician de intretinere si reparatii,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
242405,evaluator de competențe profesionale,evaluator de competente profesionale,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
242115,evaluator de risc la securitatea fizică,evaluator de risc la securitatea fizica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
341204,facilitator de dezvoltare comunitară,facilitator de dezvoltare comunitara,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
511303,ghid național de turism (tour-operator),ghid national de turism (tour-operator),administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
731602,gradator vase și aparate de laborator,gradator vase si aparate de laborator,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213249,inginer de cercetare în agromontanologie,inginer de cercetare in agromontanologie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215236,inginer de cercetare în calculatoare,inginer de cercetare in calculatoare,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215125,inginer de cercetare în electrofizică,inginer de cercetare in electrofizica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215131,inginer de cercetare în electromecanică,inginer de cercetare in electromecanica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215122,inginer de cercetare în electrotehnică,inginer de cercetare in electrotehnica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213246,inginer de cercetare în horticultură,inginer de cercetare in horticultura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214464,inginer de cercetare în mecanică fină,inginer de cercetare in mecanica fina,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213252,inginer de cercetare în silvicultură,inginer de cercetare in silvicultura,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215134,inginer de cercetare roboți industriali,inginer de cercetare roboti industriali,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
215212,inginer de recepție și control aeronave,inginer de receptie si control aeronave,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214144,inginer transporturi rutiere de mărfuri,inginer transporturi rutiere de marfuri,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214145,inginer transporturi rutiere de persoane,inginer transporturi rutiere de persoane,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213119,inspector de specialitate bacteriolog,inspector de specialitate bacteriolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213123,inspector de specialitate biochimist,inspector de specialitate biochimist,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213127,inspector de specialitate farmacolog,inspector de specialitate farmacolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211407,inspector de specialitate geofizician,inspector de specialitate geofizician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211411,inspector de specialitate hidrogeolog,inspector de specialitate hidrogeolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214612,inspector de specialitate inginer minier,inspector de specialitate inginer minier,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213221,inspector de specialitate inginer silvic,inspector de specialitate inginer silvic,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
212003,inspector de specialitate matematician,inspector de specialitate matematician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213131,inspector de specialitate microbiolog,inspector de specialitate microbiolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
212013,inspector de specialitate statistician,inspector de specialitate statistician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
241243,inspector de specialitate subscriere,inspector de specialitate subscriere,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
731725,împletitor obiecte din foi de porumb,impletitor obiecte din foi de porumb,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
241212,manager de fond acțiuni/ obligațiuni,manager de fond actiuni/ obligatiuni,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
834104,mecanic de exploatare în cultură mare,mecanic de exploatare in cultura mare,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
812108,metalurgist pulberi din oxid de fier,metalurgist pulberi din oxid de fier,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
933306,muncitor în serviciile de trafic aerian,muncitor in serviciile de trafic aerian,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
342218,ofițer de control doping (studii medii),ofiter de control doping (studii medii),administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
811412,operator flux pentru fabrica de ciment,operator flux pentru fabrica de ciment,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
313105,operator la camera de comandă termică,operator la camera de comanda termica,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
313201,operator la instalații de incinerare,operator la instalatii de incinerare,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
732209,operator la mașina electronică de gravat,operator la masina electronica de gravat,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
721105,operator la mașini de brichetat șpan,operator la masini de brichetat span,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
815204,operator la mașini de tricotat circular,operator la masini de tricotat circular,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
834204,operator la utilaje de foraj dirijat,operator la utilaje de foraj dirijat,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
313113,operator surse regenerabile de energie,operator surse regenerabile de energie,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
622201,pescar în ape interioare și de coastă,pescar in ape interioare si de coasta,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
818102,prelucrător de topituri la semiautomate,prelucrator de topituri la semiautomate,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
814129,preparator plăci de etanșare comprimate,preparator placi de etansare comprimate,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
813140,preparator prafuri de spălat și curățat,preparator prafuri de spalat si curatat,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
813130,producător de fire și fibre sintetice,producator de fire si fibre sintetice,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
241236,referent bancar/ societate de leasing,referent bancar/ societate de leasing,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213120,referent de specialitate bacteriolog,referent de specialitate bacteriolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211408,referent de specialitate geofizician,referent de specialitate geofizician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
211412,referent de specialitate hidrogeolog,referent de specialitate hidrogeolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213204,referent de specialitate inginer agronom,referent de specialitate inginer agronom,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214613,referent de specialitate inginer minier,referent de specialitate inginer minier,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213222,referent de specialitate inginer silvic,referent de specialitate inginer silvic,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
212004,referent de specialitate matematician,referent de specialitate matematician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
213132,referent de specialitate microbiolog,referent de specialitate microbiolog,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
214511,referent de specialitate petrochimist,referent de specialitate petrochimist,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
212014,referent de specialitate statistician,referent de specialitate statistician,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
722305,reglor mașini de bobinat și platinat,reglor masini de bobinat si platinat,administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
264214,secretar de emisie (studii superioare),secretar de emisie (studii superioare),administrator de baze de date/administratoare de baze de date,85.5,67,28,39,34,33,53.21838307330474,medium
