conceptType,conceptUri,preferredLabel,status,altLabels,description,broaderConceptUri,broaderConceptPT
Occupation,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,microbiolog/microbiologă,released,savant microbiologie | cercetator stiintific studii microbiologice | cercetător în microbiologie | microbiologă | profesor microbiologie | virusolog | parazitologă | bacterolog | cercetător în științe microbiologice | virolog | histolog | biotehnolog microbiologie | expert microbiolog | bacteriolog | analist cercetător în microbiologie | microbiolog | cercetător studii microbiologice | analist de cercetare studii microbiologice | helmintolog | histologă | virusologă | medic specialist helmintologie | analist microbiologie | analist de cercetare în microbiologie | parazitolog | analist studii microbiologice,"Microbiologii studiază și cercetează formele de viață, caracteristicile și procesele organismelor microscopice. Studiază microorganisme precum bacterii, protozoare, ciuperci etc. pentru a diagnostica și a contracara efectele pe care aceste microorganisme le-ar putea avea asupra animalelor, mediului, industriei alimentare sau a sectorului asistenței medicale.
	",http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog/biologă
Occupation,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,lingvist/lingvistă,released,jurist lingvist | revizor lingvist | filolog/ filologă | romanist | specialist in limbi din America | sinolog | specialist in limbi slave | africanolog | elenist | specialist in limbi germanice | terminolog | filolog | specialist în coreeană | expert lingvist | lingvist | filologă | specialist în lingvistică | semitolog | lingvistă | specialist in limbi arabe | specialist în fonetică | lingvist computațional | indolog | lingvişti | specialist in limbi scandinave | specialist in anglistică | asistent de cercetare în lingvistică | japonolog | specialist in limbi latine | cercetător în lingvistică | specialist in limbi baltice | tibetolog,"Lingviștii studiază limbi străine din punct de vedere științific. Stăpânesc limbile și le pot interpreta în ceea ce privește caracteristicile lor gramaticale, semantice și fonetice. Studiază evoluția limbii și modul în care aceasta este utilizată de către societăți.",http://data.europa.eu/esco/isco/C2643,"Traducători, interpreți și alți lingviști"
Occupation,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,inginer mecatronică/ingineră mecatronică,released,inginer electromecanic | inginer sisteme de automatizare | inginer mecatronică | inginer în robotică | inginer robotică | inginer tehnologie in robotică | expert robotică | inginer specialist în mecatronică | inginer în mecatronică avansată | inginer sisteme robotice | consultant robotică | consultant tehnologie in robotică | expert tehnologie in robotică | ingineră robotică | inginer sisteme de control | inginer sisteme mecanice | ingineră mecatronică | specialist mecatronică | spcialist robotică | consilier robotică | inginer sisteme autonome | proiectant sisteme mecatronice | inginer în cibernetică | inginer în mecatronică | consilier tehnologie in robotică,"Inginerii în mecatronică proiectează și dezvoltă sisteme inteligente, de exemplu, dispozitive robotizate, aparate electrocasnice inteligente și avioane, combinând tehnologii din ingineria mecanică, electronică, a calculatoarelor și a sistemelor de control. Creează planuri sau proiectează documente pentru piese, ansambluri sau produse finite utilizând programe informatice și, de asemenea, supraveghează și gestionează proiecte.",http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,inginer mecanic
Occupation,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,inginer optică,released,inginer optometrist | inginer specialist în tehnologie optică,"Inginerii în optică concep și dezvoltă diferite aplicații industriale optice. Au cunoștințe despre lumină, principiile de transmisie a luminii și optică pentru a proiecta specificațiile tehnice ale echipamentelor, de exemplu microscoape, lentile, telescoape și alte dispozitive optice.",http://data.europa.eu/esco/isco/C2149,Ingineri și asimilați neclasificați în grupele de bază anterioare
Occupation,http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,statistician/statisticiană,released,analist de cercetare în statistică | asistent de cercetare în statistică | analist statistică | expert statistician | statisticieni | statistician | analist date statistice | cercetător în statistică | statisticiană | specialist statistică | statistician senior,"Statisticienii culeg, prezintă în formă tabelară și, mai ales, analizează informații cantitative provenite din diferite domenii. Interpretează și analizează studii statistice în domenii precum sănătatea, demografia, finanțele, afacerile etc. și oferă recomandări bazate pe modele și analize.",http://data.europa.eu/esco/isco/C2120,"Matematicieni, actuari și statisticieni"
Occupation,http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,antropolog,released,specialist în antropologie | etnolog | cercetator în teatru | antropolog social | om de ştiinţă culturală | cercetator de televiziune | antropolog cultural | asistent de cercetare în antropologie | cercetator în arte | antropolog biolog | antropologi | antropolog sociocultural | antropolog arheolog | cercetător în antropologie | antropolog lingvistic | cercetator în muzicologie | cercetator de gen | cercetator muzical | antropolog criminalist | cercetator de film | cercetator în științe ale artei,"Antropologii cercetează toate aspectele vieții oamenilor. Analizează diversele civilizații care au existat de-a lungul timpului și modalitățile de organizare a acestora. Încearcă să analizeze aspectele fizice, societale, lingvistice, politice, economice, filosofice și culturale ale diferitelor popoare. Scopul studiilor lor este de a înțelege și a descrie trecutul omenirii și de a rezolva problemele societale de actualitate. Explorează diferite perspective, cum ar fi antropologia filozofică.",http://data.europa.eu/esco/isco/C2632,"Sociologi, antropologi și asimilați"
Occupation,http://data.europa.eu/esco/occupation/ae2c1bf4-669e-4fec-a7d7-698753699083,cadru didactic în învățământul superior în filozofie,released,profesor universitar  în domeniul filozofiei | doctor în filozofie | asistent universitar  în domeniul filozofiei | profesor universitar de filozofie | profesor de filozofie | preparator învățământul universitar  în domeniul filozofiei | conferențiar universitar  în domeniul filozofiei | lector in domeniul filozofiei | profesor de filosofie în învățământul superior | lector în filozofie | instructor filozofie | lector universitar  în domeniul filozofiei,"Cadrele didactice în învățământul superior în filozofie sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, filozofie, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din filozofie, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133,inginer optomecanică,released,inginer sisteme optice | specialist inginerie opto-mecanică | inginer proiectant în opto-mecanică | expert inginerie opto-mecanică | expert inginer aparatură opto-mecanică | ingineră aparatură opto-mecanică | proiectant în inginerie opto-mecanică | consilier inginerie opto-mecanică | inginer în opto-mecanică | consilier inginer aparatură opto-mecanică | inginer sisteme opto-mecanice | inginer producţie opto-mecanică | consultant inginerie opto-mecanică | expert tehnologie in inginerie opto-mecanică | inginer proiectant aparatură opto-mecanică | specialist tehnologie in inginerie opto-mecanică | consilier tehnologie in inginerie opto-mecanică | consultant tehnologie in inginerie opto-mecanică | inginer tehnologie in inginerie opto-mecanică | inginer aparatură opto-mecanică,"Inginerii în optomecanică proiectează și dezvoltă sisteme, dispozitive și componente opto-mecanice, cum ar fi oglinzi optice și suporturi optice. Ingineria în optomecanică combină ingineria optică cu ingineria mecanică pentru proiectarea acestor sisteme și dispozitive. Desfășoară activități de cercetare, efectuează analize, testează dispozitivele și supraveghează cercetarea.",http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,inginer mecanic
Occupation,http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,specialist în biometrie,released,analist de cercetare studii biometrice | biometricieni | cercetător științific în domeniul biometriei | analist în biometrie | analist studii biometrice | cercetător în științe biometrice | analist de cercetare biometrică,"Specialiștii în biometrie efectuează cercetări în domeniul biometriei. Desfășoară proiecte de cercetare statistică sau biologică măsurând amprente digitale, retine și forme umane pentru aplicații medicale sau industriale.",http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,statistician/statisticiană
Occupation,http://data.europa.eu/esco/occupation/b2cede50-82bb-4684-9f11-1930e12ad672,Inginer energetician,released,consultant tehnologie in energetică | expert energetică | expert inginer energetician | inginer în energetică | consilier inginer energetician | inginer eficiență energetică | consultant energetică | specialist energetică | expert tehnologie in energetică | consilier energetică | ingineră energetică industrială | consilier tehnologie in energetică | inginer energetician | inginer energetică industrială | speciliast tehnologie in energetică | inginer tehnologie energetică,"Inginerii energeticieni concep noi metode eficiente și curate de a produce, a transforma și a distribui energie pentru a îmbunătăți sustenabilitatea mediului și eficiența energetică. Extrag energie din resurse naturale, cum ar fi petrolul sau gazele, sau din surse regenerabile și durabile, cum ar fi energia eoliană sau solară. ",http://data.europa.eu/esco/isco/C2149,Ingineri și asimilați neclasificați în grupele de bază anterioare
Occupation,http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2,cadru didactic în învățământul superior specialist în asistență medicală,released,lector în asistență medicală | lector în dietetică | lector specialist  in domeniul asistentei medicale specializate | instructor ortopedie | lector în ortopedie | instructor patologie | profesor de dietetică | lector în pediatrie | profesor de embriologie | lector în oncologie | profesor specialist în sănătate | lector în îngrijire medicala | profesor specialist asistenta medicala | lector universitar  specialist în domeniul asistenței medicale | conferențiar universitar  specialist în domeniul asistenței medicale | profesor de pediatrie | instructor de dietetică | profesor universitar  specialist în domeniul asistenței medicale | instructor pediatrie | instructor geriatrie | profesor specialist în asistență medicală | instructor specialist în sănătate | lector în geriatrie | profesor de patologie | instructor specialist in asistenta medicala | lector în patologie | profesor de geriatrie | lector specialist  in știința asistenței medicale | lector specialist în asistență medicală/lector universitar specialist în asistență medicală | lector specialist în sănătate | lector în pedagogie | lector specialist  in domeniul asistentei medicale | profesor specialist in asistenta medicala | preparator învățământul universitar  specialist în  domeniul asistenței medicale | lector în embriologie | profesor de ortopedie | instructor embriologie | asistent universitar  specialist în domeniul asistenței medicale | lector specialist în nursing,"Cadrele didactice în învățământul superior specialiste în domeniul asistenței medicale sunt profesori universitari, conferențiari sau lectori și deseori medici care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat, asistență medicală, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene, a conduce practici de laborator și sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din asistența medicală, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/b5d1912e-89c7-4a66-ab96-0dc5f4f6c426,imunolog/imunologă,released,cercetător științific în domeniul imunologiei | imunolog | cercetător în imunologie | imunologă | analist imunologie | analist cercetător în imunologie,"Imunologii cercetează sistemul imunitar al organismelor vii (de exemplu, corpul uman) și modul în care reacționează la infecțiile externe sau la agenții dăunători invazivi (de exemplu, virusuri, bacterii, paraziți). Studiul lor este axat pe bolile care afectează imunologia organismelor vii, pentru a le clasifica în vederea tratamentului.",http://data.europa.eu/esco/isco/C2131,"Biologi, botaniști, zoologi și asimilați"
Occupation,http://data.europa.eu/esco/occupation/b65133db-b3de-44d1-88fa-1d3deda08245,cadru didactic în învățământul superior în drept,released,instructor de drept | asistent universitar  în domeniul dreptului | conferențiar universitar  în domeniul dreptului | doctor în drept | lector in domeniul dreptului | preparator învățământul universitar  în domeniul dreptului | lector în drept | instructor universitar de drept | profesor de drept | profesor universitar de drept | profesor universitar  în domeniul dreptului | profesor de drept în învățământul superior | lector universitar  în domeniul dreptului,"Cadrele didactice în învățământul superior în drept sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, drept, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din drept, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/b73c752b-9858-4f53-82de-f3a340cbcae9,epidemiolog/epidemiologă,released,epidemiologă | epidemiolog | analist cercetător în epidemiologie | cercetător în epidemiologie | analist epidemiologie,Cercetarea epidemiologilor este axată pe originea și cauzele apariției bolii la oameni. Determină modul de răspândire a bolilor și propun măsuri de prevenire a riscurilor pentru organismele din domeniul politicii de sănătate.,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog/biologă
Occupation,http://data.europa.eu/esco/occupation/b79cfd33-6e46-4b71-b180-c9a84422f047,seismolog,released,inginer seismolog | cercetător în domeniul seismologiei | analist seimologie | cercetător științific în domeniul seismologiei,"Seismologii studiază mișcarea plăcilor tectonice ale pământului, care determină propagarea undelor seismice și a cutremurelor. Studiază și observă diferitele surse care cauzează cutremure, cum ar fi activitatea vulcanică, fenomenele atmosferice sau comportamentul oceanelor. Își prezintă observațiile științifice pentru a preveni pericole în construcții și infrastructură.",http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,geolog/geologă
Occupation,http://data.europa.eu/esco/occupation/bac64fa2-dcd6-47bb-8e5c-04e04a86a199,geograf,released,biogeograf | geograf fizic | geograf economic | asistent de cercetare în geografie | geograf natura | expert în geografie economică | cercetător în geografie | geografi | geograf cultural,"Geografii sunt specialiști care studiază geografia umană și fizică. În funcție de specializarea lor, studiază aspecte politice, economice și culturale ale umanității, cuprinse în geografia umană. În plus, studiază formațiunile terenurilor, solurile, frontierele naturale și fluxurile de apă din geografia fizică.",http://data.europa.eu/esco/isco/C2632,"Sociologi, antropologi și asimilați"
Occupation,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,inginer automatist,released,inginer sisteme de automatizare | inginer automatizări | inginer producător în automatizări | inginer în sisteme automate | inginer în sisteme de automatizare | specialist sisteme automate | inginer în automatizări agricole | inginer sisteme automatizate | inginer automatizare | specialist sisteme de automatizare,"Inginerii automatiști cercetează, proiectează și dezvoltă aplicații și sisteme pentru automatizarea procesului de producție. Pun în aplicare tehnologia și reduc, ori de câte ori este cazul, intervenția umană pentru a atinge întregul potențial al roboticii industriale. Inginerii automatiști supraveghează procesul și asigură funcționarea în condiții de siguranță și fără probleme a tuturor sistemelor.",http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536,inginer de producție/ingineră de producție
Occupation,http://data.europa.eu/esco/occupation/bc659adc-f42c-4ef6-89fe-fd030033f446,cosmolog/cosmoloagă,released,cercetător în cosmologie | cosmoloagă | cercetător în cosmologie evoluţionară | cercetător în cosmologie observaţională | cercetător în cosmologie teoretică | cosmolog,"Cosmologii se axează pe studiul universului în ansamblul său, care este constituit din originea, din evoluția și din soarta finală a acestuia. Utilizează unelte și instrumente științifice pentru a observa și a studia alte galaxii și obiecte astronomice, precum stele, găuri negre, planete și alte corpuri cerești.",http://data.europa.eu/esco/isco/C2111,Fizicieni și astronomi
Occupation,http://data.europa.eu/esco/occupation/be3c021d-bd93-45a0-ad32-e8fa8e0d17ef,cadru didactic în învățământul superior în limbi moderne,released,profesor de limbi moderne | profesor de limbi moderne în învăţământul superior | asistent universitar  în domeniul limbilor moderne | instructor limbi moderne | profesor universitar  în domeniul limbilor moderne | profesor universitar de limbi moderne | lector universitar  în domeniul limbilor moderne | lector in domeniul limbilor moderne | preparator învățământul universitar în domeniul limbilor moderne | conferențiar universitar  în domeniul limbilor moderne | lector în limbi moderne,"Cadrele didactice în învățământul superior în limbi moderne sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, limbi moderne, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din limbi moderne, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961,filosof/filosoafă,released,expert în filozofie | student filozofie | moralist | savant în filozofie | esteticiană | cercetător în filozofie | cercetătoare în filozofie | moralist/ moralistă | gânditoare | filozoafă | moralistă | filozof | gânditor | asistent de cercetare în filozofie | asistentă de cercetare în filozofie | estetician | filozofi,"Filosofii studiază și formulează argumente cu privire la problemele generale și structurale legate de societate, oameni și indivizi. Au abilități raționale și argumentative pentru a se angaja în discuții legate de existență, de sistemele de valori, de cunoștințe sau de realitate. Recurg la logică în cadrul discuțiilor, ceea ce conduce la grade diverse de profunzime și de abstractizare.",http://data.europa.eu/esco/isco/C2633,"Filozofi, istorici și specialiști în științe politice"
Occupation,http://data.europa.eu/esco/occupation/bff7e8a3-6206-4d38-b25f-fcb6e634c7af,cadru didactic în învățământul superior în arheologie,released,lector în în studii arheologice | instructor arheologie | lector universitar  în domeniul arheologiei | lector in domeniul arheologiei | profesor universitar de arheologie | profesor universitar  în domeniul arheologiei | asistent universitar  în domeniul arheologiei | instructor de arheologie | profesor de arheologie | preparator învățământul universitar  în domeniul arheologiei | conferențiar universitar  în domeniul arheologiei | lector în arheologie,"Cadrele didactice în învățământul superior în arheologie sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, arheologie, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din arheologie, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,cercetător agronom,released,cercetător în agricultură | inginer agronom | expert inginer agronom | consilier inginer agronom | agronom | cercetător biotehnic în agricultură | agronoamă | cercetător  în biotehnologia agriculturii | cercetător în calitatea agriculturii | consultant dezvoltare agronomă | consultant in dezvoltare agricola | tehnician pentru bioeconomie agricolă | cercetător în știința agriculturii | specialist în dezvoltarea agriculturii | cercetator biotehnolog in agricultura | cercetător în domeniul biotehnologiei agricole | om de știință în cercetare agricolă | cercetător agricol,"Cercetătorii agronomi cercetează și studiază solul, animalele și plantele cu scopul de a îmbunătăți procesele agricole, calitatea produselor agricole sau impactul proceselor agricole asupra mediului. Planifică și pun în aplicare proiecte, cum ar fi proiecte de dezvoltare, în numele clienților sau al instituțiilor.",http://data.europa.eu/esco/isco/C2132,"Consultanți în agricultură, silvicultură și pescuit"
Occupation,http://data.europa.eu/esco/occupation/c262bb96-03bb-4c97-a45b-0cf36db5b048,asistent universitar,released,asistent universitar adjunct | asistent cercetător științific în învățământul superior | asistent universitar instructor | asistent universitar cercetător | asistent doctorand | profesor asistent colegiu | profesor asistent de cercetare | lector asistent/ asistent universitar | asistent al lectorului,"Asistenții universitari preiau o parte din volumul de muncă al cadrelor didactice dintr-o universitate sau dintr-un colegiu universitar, în special predare de cursuri studenților. Pregătesc și predau cursuri și se întâlnesc cu studenții în particular pentru evaluare. De asemenea, combină cursurile și alte responsabilități academice cu desfășurarea propriilor activități de cercetare în domeniul lor de studiu. Asistenții universitari ocupă un post titular cu normă întreagă, în ciuda a ceea ce poate sugera elementul de subordonare din gradul profesional.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/c3b82711-273d-4fa8-8de7-0ac3d99c16fc,cadru didactic în învățământul superior în informatică,released,lector in domeniul informaticii | profesor universitar  în domeniul informaticii | lector în informatică | asistent universitar  în domeniul informaticii | preparator învățământul universitar  în domeniul informaticii | conferențiar universitar  în domeniul informaticii | profesor de informatică | lector universitar  în domeniul informaticii | instructor de informatică | profesor universitar de informatică | profesor de informatică în învățământul superior,"Cadrele didactice în învățământul superior în informatică sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, informatică, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din informatică, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/c549f0de-c415-428e-865c-973bcd224b39,cadru didactic în învățământul superior în lingvistică,released,lector lingvistică | profesor de lingvistică | instructor lingvistică | profesor universitar  în domeniul lingvisticii | asistent universitar  în domeniul lingvisticii | lector în lingvistică aplicată | profesor de lingvistică în învățământul superior | lector în lingvistică | preparator învățământul universitar  în domeniullingvisticii | profesor universitar de lingvistică | profesor de lingvistică aplicată | lector universitar  în domeniul lingvisticii | conferențiar universitar  în domeniul lingvisticii,"Cadrele didactice în învățământul superior în lingvistică sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, lingvistică, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din lingvistică, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,cadru didactic în învățământul superior în științe politice,released,lector universitar  în domeniul științelor politice | profesor de politică | lector în politici și studii internaționale | profesor de științe politice în învățământul superior | profesor de științe politice | lector in domeniul stiintelor politice | asistent universitar  în domeniul științelor politice | conferențiar universitar  în domeniul științelor politice | profesor de stiinte politice | doctor în științe politice | preparator învățământul universitar  în domeniul științelor politice | instructor stiinte politice | lector în politici și relații internaționale | profesor de studii politice | lector în științe politice | profesor | lector în studii politice | profesor universitar  în domeniul științelor politice | lector în stiinte politice,"Cadrele didactice în învățământul superior în științe politice sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, științe politice, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din științe politice, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,geolog/geologă,released,hidrogeologă | hidrolog | hidrogeolog | hidrologă | inginer geolog | geolog | geofizician | cercetător în geologie petrolieră | seismolog | geologă | pedolog | ingineri petrol | glaciologă | inginer ulei şi gaze | cercetător în geofizică | tehnician producţie petrol | inginer rezerve gaze | vulcanolog | inginer gaze | expert hidrolog | cercetător în mineralogia tehnică și experimentală | pedologă | expert geolog | cercetător în geologie | geomorfologă | vulcanologă | glaciolog | expert pedolog | cercetător în geodezie | geolog petrol | geomorfolog,"Geologii cercetează materialele care formează pământul. Observațiile lor depind de scopul cercetării. În funcție de specializare, geologii studiază cum s-a format pământul de-a lungul timpului, straturile sale geologice, calitatea mineralelor în scopuri miniere, cutremurele și activitatea vulcanică pentru servicii private, precum și fenomene similare.",http://data.europa.eu/esco/isco/C2114,Geologi și geofizicieni
Occupation,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,inginer testări/ingineră testări,released,inginer testare procese | inginer testări | inginer teste echipamente în agricultură | ingineră testări,"Inginerii în testări planifică și efectuează teste de calitate detaliate pe parcursul diferitelor etape ale procesului de proiectare, pentru a se asigura că sistemele sunt instalate corespunzător și funcționează corect. Analizează datele culese în timpul testelor și întocmesc rapoarte. De asemenea, răspund de siguranța operațiunilor de testare.",http://data.europa.eu/esco/isco/C2149,Ingineri și asimilați neclasificați în grupele de bază anterioare
Occupation,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,cadru didactic în învățământul superior în teologie,released,profesor de teologie în învățământul superior | preparator învățământul universitar  în domeniul teologiei | profesor de educație religioasă | doctor în teologie | lector în teologie | profesor de studii religioase | conferențiar universitar  în domeniul teologiei | instructor studii religioase | profesor de teologie | lector în educație religioasă | lector în domeniul teologiei | lector universitar  în domeniul teologiei | profesor universitar de teologie | asistent universitar  în domeniul teologiei | lector în religie | instructor teologie | lector în studii religioase | profesor universitar  în domeniul teologiei,"Cadrele didactice în învățământul superior în teologie sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, teologie, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din teologie, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,inginer construcții civile/ingineră construcții civile,released,consilier inginer construcţii | subinginer construcţii civile | inginer construcţii civile | inginer constructor | subingineră construcţii civile | proiectant inginer construcţii | ingineră construcţii civile,"Inginerii în construcții civile concep, planifică și dezvoltă specificații tehnice și de inginerie pentru proiecte de infrastructură și construcții. Aplică cunoștințe de inginerie într-o gamă largă de proiecte, de la construcția de infrastructuri de transport, proiecte de locuințe și clădiri de lux la construirea de situri naturale. Elaborează planuri care urmăresc optimizarea materialelor și integrarea specificațiilor și a alocării resurselor în constrângerile de timp.",http://data.europa.eu/esco/isco/C2142,Ingineri constructori
Occupation,http://data.europa.eu/esco/occupation/dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b,cadru didactic în învățământul superior în matematică,released,profesor de matematică | preparator învățământul universitar  în domeniul matematicii | instructor matematică | conferențiar universitar  în domeniul matematicii | lector în domeniul matematicii | lector în matematică | profesor universitar de matematică | profesor universitar  în domeniul matematicii | profesor universitar de matematica | asistent universitar  în domeniul matematicii | profesor de matematică în învățământul superior | doctor în matematica | lector in domeniul matematicii | lector universitar  în domeniul matematicii | instructor în matematică,"Cadrele didactice în învățământul superior în matematică predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, matematică, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din matematică, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
